N,Bubble,Quick,Insert
27901,3307.873000,3.797000,694.788000
27902,3314.249000,3.897000,694.579000
27903,3308.541000,3.913000,690.798000
27904,3326.549000,4.265000,693.926000
27905,3304.453000,3.859000,736.375000
27906,3678.840000,4.314000,772.617000
27907,3707.159000,4.245000,777.360000
27908,3307.591000,3.876000,690.065000
27909,3305.373000,3.868000,693.545000
27910,3320.994000,3.836000,699.257000
27911,3314.087000,3.887000,690.168000
27912,3300.527000,3.896000,692.258000
27913,3320.050000,3.845000,696.667000
27914,3323.481000,3.847000,690.056000
27915,3325.719000,3.856000,692.159000
27916,3310.405000,4.212000,694.062000
27917,3304.009000,3.913000,687.084000
27918,3289.978000,3.909000,684.627000
27919,3331.730000,3.837000,699.049000
27920,3366.676000,4.911000,769.813000
27921,3690.884000,4.301000,771.028000
27922,3627.708000,3.893000,684.582000
27923,3391.916000,3.904000,688.766000
27924,3313.825000,3.853000,698.181000
27925,3327.833000,3.821000,691.050000
27926,3338.048000,3.865000,690.494000
27927,3307.368000,3.907000,694.194000
27928,3318.312000,3.862000,696.056000
27929,3320.385000,3.842000,702.001000
27930,3316.020000,4.200000,682.561000
27931,3350.282000,3.794000,726.704000
27932,3336.274000,3.815000,692.088000
27933,3317.143000,3.828000,694.525000
27934,3334.605000,3.990000,697.905000
27935,3462.329000,4.351000,777.760000
27936,3671.025000,4.336000,764.528000
27937,3521.093000,3.871000,694.656000
27938,3400.908000,4.422000,710.274000
27939,3337.307000,3.836000,696.255000
27940,3324.727000,3.875000,700.374000
27941,3330.119000,3.975000,699.961000
27942,3331.317000,4.288000,692.331000
27943,3333.488000,4.117000,695.975000
27944,3325.378000,3.826000,696.363000
27945,3321.261000,3.876000,695.482000
27946,3325.477000,3.807000,691.913000
27947,3325.084000,3.806000,698.751000
27948,3316.995000,4.147000,694.644000
27949,3307.036000,3.894000,692.346000
27950,3659.171000,4.307000,782.981000
27951,3683.650000,4.311000,776.316000
27952,3397.557000,4.275000,696.026000
27953,3309.133000,3.813000,701.329000
27954,3410.290000,3.895000,693.588000
27955,3320.494000,3.838000,697.425000
27956,3322.043000,3.839000,694.949000
27957,3338.089000,3.904000,701.692000
27958,3336.668000,3.863000,686.380000
27959,3306.997000,3.854000,696.559000
27960,3327.484000,4.048000,699.435000
27961,3343.423000,3.832000,699.875000
27962,3339.610000,3.888000,701.235000
27963,3339.093000,3.872000,689.176000
27964,3337.760000,3.799000,747.357000
27965,3707.942000,4.318000,772.362000
27966,3690.772000,4.295000,699.767000
27967,3333.909000,3.847000,701.371000
27968,3312.911000,3.905000,694.927000
27969,3475.418000,3.841000,695.137000
27970,3332.055000,3.885000,692.534000
27971,3330.265000,3.830000,692.075000
27972,3308.877000,3.898000,690.704000
27973,3326.091000,3.913000,694.164000
27974,3307.824000,3.814000,692.468000
27975,3319.965000,3.922000,688.902000
27976,3332.348000,3.835000,695.364000
27977,3324.237000,3.797000,684.174000
27978,3345.412000,3.934000,694.002000
27979,3411.180000,4.284000,777.399000
27980,3703.705000,4.327000,771.831000
27981,3588.678000,3.873000,700.196000
27982,3327.356000,3.876000,702.083000
27983,3316.333000,3.815000,695.100000
27984,3340.412000,3.927000,779.931000
27985,3346.445000,3.892000,686.884000
27986,3325.146000,3.833000,696.545000
27987,3338.668000,3.836000,691.914000
27988,3325.815000,3.877000,692.766000
27989,3340.469000,3.965000,688.530000
27990,3320.075000,3.903000,693.134000
27991,3328.720000,3.869000,696.983000
27992,3344.155000,3.849000,693.839000
27993,3338.251000,3.925000,703.928000
27994,3565.598000,4.353000,770.605000
27995,3695.910000,4.302000,768.421000
27996,3464.939000,3.862000,701.492000
27997,3342.742000,3.878000,693.719000
27998,3329.526000,3.949000,704.418000
27999,3348.495000,3.877000,692.274000
28000,3455.187000,3.838000,688.960000
28001,3308.155000,3.831000,688.660000
28002,3336.045000,3.837000,695.144000
28003,3342.190000,3.791000,700.943000
28004,3359.111000,3.887000,698.681000
28005,3355.971000,3.844000,696.614000
28006,3343.465000,3.936000,695.632000
28007,3320.859000,3.845000,700.020000
28008,3352.473000,3.867000,700.448000
28009,3769.508000,4.334000,786.206000
28010,3718.997000,3.907000,759.542000
28011,3354.308000,4.364000,697.560000
28012,3348.019000,3.922000,698.333000
28013,3346.117000,3.842000,704.334000
28014,3352.975000,4.126000,692.073000
28015,3438.197000,3.855000,699.872000
28016,3346.935000,3.827000,697.781000
28017,3331.105000,3.843000,706.129000
28018,3352.219000,3.876000,693.671000
28019,3342.343000,3.909000,701.652000
28020,3342.538000,3.877000,698.791000
28021,3352.859000,4.025000,702.509000
28022,3348.036000,3.937000,698.672000
28023,3434.808000,4.335000,772.277000
28024,3734.014000,4.382000,801.590000
28025,3579.019000,3.894000,705.471000
28026,3347.298000,4.220000,704.176000
28027,3349.327000,3.873000,704.381000
28028,3357.292000,3.846000,704.413000
28029,3327.653000,3.805000,688.547000
28030,3345.148000,4.332000,806.453000
28031,3355.333000,3.867000,705.757000
28032,3372.081000,3.902000,701.829000
28033,3358.353000,4.301000,701.176000
28034,3352.767000,3.848000,700.531000
28035,3342.454000,3.976000,701.645000
28036,3313.409000,3.841000,695.014000
28037,3297.351000,3.893000,695.389000
28038,3653.141000,4.320000,775.985000
28039,3718.051000,4.330000,775.277000
28040,3517.167000,3.940000,700.346000
28041,3352.291000,3.852000,704.710000
28042,3354.211000,3.919000,705.603000
28043,3370.734000,3.871000,705.908000
28044,3361.829000,3.895000,700.114000
28045,3362.510000,4.300000,726.487000
28046,3480.804000,3.891000,709.363000
28047,3342.005000,4.032000,698.919000
28048,3367.232000,3.882000,701.105000
28049,3356.744000,3.900000,709.682000
28050,3337.992000,3.864000,709.013000
28051,3349.534000,3.917000,699.317000
28052,3373.719000,4.419000,787.872000
28053,3723.909000,4.322000,778.192000
28054,3678.375000,3.902000,701.647000
28055,3348.547000,3.950000,711.044000
28056,3350.449000,3.951000,705.645000
28057,3372.420000,3.909000,709.444000
28058,3341.423000,3.852000,700.596000
28059,3350.866000,3.919000,707.382000
28060,3350.365000,3.961000,708.372000
28061,3461.092000,3.869000,706.519000
28062,3356.476000,3.871000,706.356000
28063,3347.169000,4.346000,696.948000
28064,3361.917000,3.858000,705.271000
28065,3365.609000,3.878000,714.200000
28066,3367.200000,4.153000,696.047000
28067,3583.011000,4.415000,794.566000
28068,3732.343000,4.362000,778.169000
28069,3518.233000,3.823000,712.308000
28070,3363.208000,4.144000,699.501000
28071,3347.726000,3.846000,706.602000
28072,3368.486000,3.909000,709.892000
28073,3355.741000,4.174000,706.162000
28074,3367.994000,3.938000,706.210000
28075,3355.997000,3.841000,698.511000
28076,3413.038000,4.442000,704.244000
28077,3379.259000,3.895000,709.766000
28078,3372.093000,3.919000,704.081000
28079,3361.045000,3.852000,705.331000
28080,3362.943000,4.258000,701.040000
28081,3355.211000,3.886000,753.655000
28082,3736.764000,4.389000,781.141000
28083,3742.948000,3.894000,708.517000
28084,3365.544000,3.909000,702.509000
28085,3367.404000,4.240000,706.088000
28086,3368.081000,3.937000,705.473000
28087,3362.399000,3.926000,705.854000
28088,3365.336000,4.027000,700.755000
28089,3369.765000,4.312000,705.005000
28090,3363.166000,3.850000,710.794000
28091,3391.802000,3.944000,810.957000
28092,3369.428000,4.101000,710.490000
28093,3381.444000,3.881000,713.278000
28094,3393.273000,3.862000,709.487000
28095,3356.829000,3.875000,707.700000
28096,3553.363000,4.429000,792.695000
28097,3723.430000,4.418000,781.809000
28098,3547.677000,3.796000,703.116000
28099,3368.104000,3.871000,705.225000
28100,3370.975000,4.307000,708.648000
28101,3373.182000,3.931000,704.872000
28102,3359.502000,3.877000,704.388000
28103,3370.301000,3.890000,700.700000
28104,3369.932000,3.839000,702.828000
28105,3373.309000,3.871000,706.553000
28106,3370.053000,3.833000,732.951000
28107,3474.981000,3.892000,707.786000
28108,3373.959000,4.211000,709.855000
28109,3358.510000,3.879000,718.779000
28110,3365.806000,4.176000,706.153000
28111,3770.646000,4.332000,787.457000
28112,3770.679000,4.360000,709.692000
28113,3346.682000,3.892000,706.893000
28114,3364.779000,3.864000,709.529000
28115,3388.629000,3.872000,702.044000
28116,3371.052000,4.177000,708.170000
28117,3345.639000,3.901000,704.296000
28118,3370.106000,3.872000,708.785000
28119,3370.974000,3.883000,696.550000
28120,3373.077000,3.882000,711.889000
28121,3348.518000,3.912000,702.952000
28122,3460.127000,3.853000,707.070000
28123,3364.220000,3.896000,709.389000
28124,3376.214000,3.848000,705.838000
28125,3536.833000,4.400000,841.505000
28126,3751.704000,4.342000,788.335000
28127,3584.386000,3.883000,707.325000
28128,3375.479000,3.874000,700.397000
28129,3390.526000,4.093000,705.342000
28130,3359.007000,3.978000,705.652000
28131,3380.593000,4.312000,703.742000
28132,3381.965000,3.948000,700.560000
28133,3364.816000,3.860000,705.824000
28134,3373.264000,3.918000,702.535000
28135,3395.531000,4.379000,706.049000
28136,3382.827000,3.905000,708.572000
28137,3460.648000,3.977000,702.905000
28138,3384.936000,4.110000,707.485000
28139,3368.653000,4.380000,714.821000
28140,3797.892000,4.396000,788.281000
28141,3755.496000,5.039000,781.554000
28142,3380.237000,3.905000,706.037000
28143,3379.910000,3.910000,710.844000
28144,3364.618000,3.911000,705.806000
28145,3372.112000,3.882000,707.047000
28146,3375.406000,3.917000,716.441000
28147,3375.906000,3.890000,708.014000
28148,3383.356000,4.141000,709.234000
28149,3372.166000,4.028000,711.935000
28150,3386.328000,3.922000,711.399000
28151,3369.722000,3.863000,705.573000
28152,3456.986000,3.912000,709.666000
28153,3381.242000,4.076000,709.932000
28154,3590.290000,4.367000,801.525000
28155,3744.958000,4.300000,781.854000
28156,3608.601000,3.931000,708.804000
28157,3391.836000,4.366000,710.850000
28158,3378.555000,3.861000,701.495000
28159,3384.601000,3.871000,715.970000
28160,3379.581000,3.948000,709.584000
28161,3386.803000,3.886000,712.665000
28162,3388.933000,3.950000,706.041000
28163,3394.659000,3.999000,710.674000
28164,3389.317000,3.866000,712.034000
28165,3371.759000,3.944000,710.574000
28166,3369.254000,4.011000,716.831000
28167,3470.607000,3.918000,711.173000
28168,3398.468000,4.200000,785.618000
28169,3765.715000,4.399000,791.008000
28170,3727.774000,3.947000,720.882000
28171,3392.388000,4.330000,709.492000
28172,3371.010000,3.885000,701.319000
28173,3405.478000,3.917000,708.777000
28174,3378.231000,3.918000,708.458000
28175,3411.073000,3.930000,704.422000
28176,3377.234000,3.883000,706.164000
28177,3362.785000,3.918000,705.006000
28178,3359.484000,3.891000,707.831000
28179,3380.796000,3.853000,703.988000
28180,3365.562000,4.017000,699.638000
28181,3377.785000,3.874000,708.546000
28182,3471.047000,4.689000,738.101000
28183,3644.321000,4.401000,785.821000
28184,3766.706000,4.465000,782.613000
28185,3523.687000,4.097000,714.615000
28186,3404.415000,3.886000,703.730000
28187,3397.993000,3.976000,712.633000
28188,3397.882000,3.917000,708.113000
28189,3410.686000,3.924000,708.263000
28190,3393.065000,3.896000,707.067000
28191,3384.494000,3.986000,712.855000
28192,3396.300000,4.120000,707.800000
28193,3400.602000,3.897000,709.475000
28194,3374.087000,4.259000,715.271000
28195,3378.040000,3.831000,703.906000
28196,3392.189000,4.368000,707.984000
28197,3427.419000,4.759000,857.042000
28198,3785.028000,4.385000,783.470000
28199,3680.329000,3.962000,710.897000
28200,3387.919000,3.918000,711.282000
28201,3392.345000,4.360000,709.134000
28202,3360.965000,3.950000,713.477000
28203,3378.440000,3.906000,708.137000
28204,3392.837000,3.987000,714.758000
28205,3383.294000,3.885000,711.351000
28206,3405.945000,3.869000,711.059000
28207,3391.044000,3.872000,708.251000
28208,3387.816000,4.175000,713.548000
28209,3404.007000,4.294000,711.336000
28210,3401.566000,4.168000,702.241000
28211,3402.885000,3.975000,718.363000
28212,3719.837000,4.365000,855.301000
28213,3774.070000,4.410000,819.056000
28214,3491.691000,3.907000,711.973000
28215,3395.640000,3.946000,710.589000
28216,3403.320000,4.337000,710.535000
28217,3406.425000,3.892000,707.170000
28218,3384.654000,4.381000,714.063000
28219,3397.643000,4.232000,709.765000
28220,3366.580000,3.910000,702.644000
28221,3410.130000,4.350000,716.885000
28222,3438.340000,3.906000,708.735000
28223,3392.786000,3.865000,709.975000
28224,3414.374000,4.002000,712.288000
28225,3402.460000,4.382000,712.611000
28226,3516.055000,4.353000,783.274000
28227,3792.121000,4.353000,932.996000
28228,3639.908000,3.910000,709.226000
28229,3394.112000,3.956000,700.610000
28230,3390.386000,3.889000,708.517000
28231,3395.909000,3.919000,711.505000
28232,3356.338000,3.986000,702.522000
28233,3411.766000,3.898000,708.594000
28234,3408.571000,3.928000,713.273000
28235,3403.921000,3.915000,713.989000
28236,3408.496000,3.918000,712.774000
28237,3412.172000,3.998000,720.974000
28238,3415.260000,3.973000,703.090000
28239,3385.806000,3.959000,712.130000
28240,3407.077000,3.967000,741.535000
28241,3804.204000,4.396000,792.367000
28242,3815.428000,4.924000,866.005000
28243,3396.390000,3.864000,712.891000
28244,3403.040000,3.941000,714.932000
28245,3417.176000,3.902000,710.362000
28246,3396.466000,3.972000,714.940000
28247,3412.182000,3.957000,708.529000
28248,3391.854000,3.847000,709.787000
28249,3425.799000,3.821000,721.471000
28250,3386.790000,3.912000,711.087000
28251,3413.359000,3.854000,712.614000
28252,3395.323000,3.968000,706.290000
28253,3402.282000,3.961000,718.579000
28254,3413.603000,4.083000,711.521000
28255,3634.039000,4.378000,791.257000
28256,3776.306000,4.372000,786.337000
28257,3563.223000,4.400000,783.791000
28258,3395.451000,3.891000,706.753000
28259,3415.127000,4.246000,710.230000
28260,3396.590000,3.857000,712.154000
28261,3389.869000,3.907000,710.936000
28262,3384.536000,4.399000,708.280000
28263,3419.048000,3.887000,712.397000
28264,3426.516000,4.017000,713.638000
28265,3404.643000,3.984000,709.741000
28266,3416.446000,3.930000,712.152000
28267,3399.112000,3.877000,711.379000
28268,3413.791000,3.904000,717.860000
28269,3485.513000,4.413000,791.855000
28270,3799.637000,4.462000,791.557000
28271,3692.019000,4.291000,717.887000
28272,3422.571000,3.903000,821.399000
28273,3402.742000,4.048000,710.896000
28274,3413.189000,3.870000,714.725000
28275,3418.615000,3.882000,714.818000
28276,3413.492000,3.888000,715.576000
28277,3410.117000,4.353000,715.845000
28278,3408.853000,3.913000,718.322000
28279,3419.688000,3.881000,711.127000
28280,3424.779000,3.874000,716.671000
28281,3411.377000,3.890000,715.694000
28282,3413.528000,4.293000,705.453000
28283,3414.554000,3.845000,710.370000
28284,3774.732000,4.507000,791.763000
28285,3792.223000,3.987000,780.375000
28286,3427.954000,3.977000,714.951000
28287,3438.519000,3.972000,786.171000
28288,3402.939000,3.891000,702.347000
28289,3413.647000,3.879000,715.210000
28290,3426.578000,3.884000,714.038000
28291,3382.220000,3.877000,706.395000
28292,3389.902000,3.946000,715.322000
28293,3415.960000,3.859000,714.709000
28294,3417.501000,3.991000,712.344000
28295,3428.356000,4.080000,713.299000
28296,3414.888000,3.974000,716.327000
28297,3414.805000,3.912000,709.622000
28298,3620.991000,4.477000,801.156000
28299,3780.371000,4.438000,790.548000
28300,3613.411000,4.245000,713.466000
28301,3431.727000,4.371000,710.453000
28302,3434.411000,3.900000,787.710000
28303,3418.868000,4.378000,711.247000
28304,3419.680000,3.961000,716.272000
28305,3424.337000,3.968000,722.976000
28306,3385.797000,3.874000,707.541000
28307,3427.715000,3.934000,713.221000
28308,3411.493000,3.873000,717.945000
28309,3414.660000,3.892000,718.932000
28310,3418.513000,3.972000,719.579000
28311,3421.421000,3.956000,714.184000
28312,3477.552000,4.339000,795.050000
28313,3827.240000,4.418000,792.503000
28314,3685.452000,3.933000,715.074000
28315,3433.959000,3.963000,711.829000
28316,3420.852000,3.958000,716.831000
28317,3451.739000,3.934000,813.097000
28318,3436.336000,3.915000,714.380000
28319,3429.549000,3.908000,722.869000
28320,3433.292000,3.912000,717.465000
28321,3428.593000,3.976000,716.528000
28322,3428.727000,4.246000,711.556000
28323,3435.497000,3.909000,716.939000
28324,3423.371000,3.937000,716.296000
28325,3443.659000,3.873000,716.965000
28326,3434.772000,3.913000,856.269000
28327,3827.498000,4.466000,804.502000
28328,3773.959000,4.398000,715.377000
28329,3420.549000,3.910000,719.520000
28330,3417.756000,3.926000,714.707000
28331,3414.715000,3.892000,713.627000
28332,3480.893000,3.924000,715.502000
28333,3402.991000,3.928000,710.876000
28334,3443.493000,3.869000,719.739000
28335,3422.195000,3.909000,708.879000
28336,3409.541000,3.914000,714.231000
28337,3431.457000,3.947000,718.204000
28338,3417.504000,4.329000,720.290000
28339,3430.840000,3.858000,719.709000
28340,3422.165000,3.833000,716.510000
28341,3694.730000,4.388000,799.824000
28342,3795.109000,4.357000,819.070000
28343,3497.851000,3.985000,720.684000
28344,3409.784000,3.862000,728.138000
28345,3427.716000,3.895000,714.913000
28346,3443.754000,3.921000,721.285000
28347,3482.793000,3.958000,720.154000
28348,3408.702000,3.892000,717.243000
28349,3429.421000,3.929000,715.751000
